bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,plot_ID
113,131,39,7264,275,-54,329,186,69,204,16,1202,121,76,13,336,253,334,281,47_59_12
126,134,39,7422,293,-44,337,202,133,220,28,1158,121,68,15,330,237,325,273,47_29_17
128,136,40,7382,292,-43,335,45,183,220,30,1513,160,90,14,436,312,377,411,47_123_26
136,136,39,7592,305,-36,341,51,192,231,35,1482,160,90,14,430,308,352,406,47_139_24
108,128,39,7198,266,-59,325,180,66,197,11,1287,128,92,11,362,282,356,291,47_19_24
139,139,40,7533,308,-34,342,54,194,233,38,1468,158,89,14,428,306,353,403,47_139_110
118,133,40,7338,280,-52,332,35,172,210,20,1610,170,98,13,462,338,395,435,47_123_57
144,138,40,7622,314,-30,344,59,200,240,42,1423,155,87,15,415,295,336,392,47_139_60
95,118,37,7178,249,-67,316,167,-2,184,-2,1346,130,94,10,379,292,368,292,47_91_9
119,133,39,7512,286,-51,337,196,74,213,19,1172,120,84,12,337,256,327,264,47_163_3
122,133,39,7545,289,-49,338,198,76,216,21,1164,119,82,11,335,253,325,264,47_163_7
116,132,40,7275,276,-54,330,33,169,206,18,1612,169,98,13,459,338,398,434,47_123_21
137,138,40,7525,306,-35,341,52,192,231,37,1482,160,90,14,433,309,354,407,47_139_21
120,133,39,7412,283,-51,334,194,76,212,21,1175,125,75,14,340,247,332,272,47_179_8
112,128,38,7400,274,-56,330,186,68,204,13,1228,124,89,11,350,270,342,276,47_163_8
110,127,38,7351,271,-57,328,184,66,202,12,1240,126,89,11,354,271,346,278,47_163_9
104,127,39,7148,261,-62,323,176,63,193,9,1295,128,90,11,362,282,357,295,47_171_16
120,128,39,7394,281,-47,328,36,174,213,22,1646,176,103,13,476,347,391,446,47_139_40
105,129,39,7119,263,-61,324,103,111,194,10,1371,139,90,11,375,300,366,330,47_29_18
122,136,40,7291,285,-48,333,39,176,213,25,1572,166,95,13,453,329,389,427,47_123_27
113,131,39,7235,272,-56,328,30,166,203,16,1664,175,103,12,475,353,407,448,47_123_29
128,134,39,7521,294,-43,337,43,183,222,27,1537,165,93,14,443,319,370,418,47_123_46
102,124,38,7150,259,-62,321,174,61,191,6,1318,132,94,11,373,289,368,292,47_19_16
105,127,39,7165,263,-61,324,177,63,194,9,1311,130,94,11,368,289,363,293,47_19_19
96,122,38,7071,251,-66,317,168,19,185,2,1392,136,99,11,388,306,386,308,47_19_22
127,135,40,7449,293,-44,337,202,133,220,28,1178,122,68,15,335,240,328,282,47_29_19
136,136,40,7495,302,-37,339,51,191,229,36,1466,157,87,15,424,301,364,399,47_123_34
133,136,40,7495,299,-40,339,48,188,226,33,1487,159,88,14,430,306,367,405,47_123_35
132,134,39,7534,299,-39,338,47,188,226,32,1525,164,94,14,442,318,360,417,47_139_28
139,134,39,7582,307,-32,339,54,194,234,38,1486,160,93,14,433,311,348,408,47_139_47
118,134,40,7329,280,-53,333,191,74,209,20,1217,125,83,12,347,262,340,277,47_171_11
116,133,40,7303,278,-54,332,189,73,207,19,1218,125,83,12,347,262,340,278,47_171_14
118,133,39,7379,282,-51,333,192,74,210,20,1161,122,73,14,332,243,326,269,47_59_7
92,116,36,7199,245,-70,315,164,13,181,-5,1371,134,96,11,388,298,379,298,47_91_12
129,134,39,7543,297,-42,339,206,136,224,29,1146,122,66,15,330,233,322,271,47_29_13
140,136,39,7646,309,-33,342,54,196,236,38,1459,158,90,14,424,304,341,401,47_139_50
112,130,39,7269,272,-56,328,185,69,203,15,1249,126,87,11,354,272,347,285,47_171_6
95,119,37,7224,251,-67,318,168,16,186,-1,1333,131,94,11,378,291,368,291,47_91_10
100,122,37,7279,259,-64,323,174,20,191,3,1284,128,92,11,366,282,355,283,47_91_15
130,138,40,7416,297,-40,337,46,186,223,32,1519,163,91,14,442,317,372,414,47_123_41
112,130,39,7301,274,-56,330,186,68,203,15,1207,123,77,13,341,255,336,281,47_59_9
87,112,36,7121,236,-73,309,5,139,175,-9,1924,196,129,9,527,424,473,497,47_123_12
131,137,40,7478,299,-39,338,47,187,225,32,1512,163,91,14,440,315,366,413,47_139_54
131,137,40,7441,298,-39,337,47,185,224,32,1528,164,92,14,445,320,369,417,47_139_19
127,134,40,7411,292,-43,335,43,181,219,28,1576,169,96,14,458,331,379,429,47_139_32
131,135,40,7408,297,-38,335,47,185,223,32,1553,167,95,14,455,326,371,425,47_139_38
114,131,39,7325,277,-54,331,188,71,206,16,1250,125,91,11,353,275,346,281,47_19_17
114,131,39,7325,276,-55,331,188,71,205,16,1217,126,81,12,348,261,340,280,47_179_6
110,130,39,7210,269,-58,327,182,67,200,13,1252,125,86,12,352,271,346,286,47_171_20
122,134,39,7446,288,-48,336,198,77,215,23,1207,121,87,11,342,265,335,273,47_19_13
114,130,39,7328,276,-54,330,188,70,205,15,1243,125,90,11,353,273,345,280,47_91_22
113,130,39,7324,274,-56,330,187,70,204,15,1228,126,83,12,350,265,342,282,47_179_5
125,135,40,7337,287,-47,334,41,132,216,26,1523,160,90,14,435,314,383,411,47_123_14
100,124,38,7107,256,-64,320,171,22,189,5,1361,134,97,11,381,299,377,302,47_19_20
94,121,38,7102,248,-69,317,13,146,182,-1,1731,176,113,10,471,381,436,443,47_155_12
130,138,40,7407,298,-40,338,47,185,223,32,1528,164,92,14,446,320,371,417,47_139_65
120,131,39,7490,284,-50,334,196,75,214,20,1181,122,79,12,339,255,330,273,47_163_25
135,138,40,7441,301,-37,338,50,190,227,35,1478,158,88,14,428,305,365,403,47_123_58
91,120,38,7070,243,-71,314,10,143,178,-4,1775,179,118,9,480,395,447,452,47_155_76
91,116,37,7118,243,-70,313,163,12,179,-5,1384,137,98,11,392,303,386,305,47_163_73
116,135,40,7266,277,-54,331,34,124,207,19,1523,158,92,12,427,319,385,403,47_9_39
126,134,40,7392,288,-45,333,42,182,218,27,1469,153,86,14,414,302,374,392,47_9_40
125,136,40,7334,288,-47,335,41,179,216,26,1555,165,94,14,449,325,384,422,47_123_135
129,136,40,7471,295,-43,338,44,184,222,29,1527,163,92,14,442,318,373,416,47_123_93
121,128,39,7305,282,-45,327,38,175,212,24,1659,178,105,13,483,351,393,451,13_111_31
127,130,39,7221,287,-39,326,46,180,218,31,1643,178,105,14,484,350,388,450,13_111_46
123,127,38,7404,284,-45,329,39,177,215,24,1633,175,103,13,474,344,384,444,13_111_6
125,132,40,7179,284,-43,327,43,178,214,29,1648,178,105,13,483,352,392,449,13_111_67
143,132,39,7565,309,-29,338,59,199,238,43,1449,165,89,16,434,295,323,401,13_115_16
154,132,40,7123,314,-11,325,74,160,243,59,1428,156,98,13,425,306,343,391,13_257_18
146,129,40,7051,304,-17,321,67,153,235,53,1534,166,105,13,450,332,370,417,13_257_21
117,125,38,7222,275,-47,322,35,171,208,21,1715,183,110,13,497,366,407,464,13_123_35
117,130,40,6943,272,-48,320,38,169,203,24,1807,191,121,11,517,398,429,487,13_311_12
123,135,41,6975,280,-44,324,44,175,210,30,1738,185,114,12,502,380,412,473,13_281_16
130,127,38,7439,293,-38,331,47,185,224,32,1590,171,101,14,465,332,371,435,13_213_21
118,129,40,6982,273,-46,319,39,170,205,25,1775,189,117,12,512,388,421,480,13_311_48
131,130,40,7170,290,-34,324,50,184,221,36,1637,179,105,14,486,348,383,452,13_187_22
117,127,39,7014,272,-47,319,37,169,205,23,1776,189,117,12,513,388,422,480,13_187_17
128,140,42,7133,289,-43,332,47,135,217,33,1568,168,98,13,458,333,382,426,13_291_6
115,121,37,7357,272,-50,322,31,169,207,17,1717,183,110,13,495,363,404,464,13_213_35
147,135,39,7635,315,-26,341,62,203,243,45,1421,163,87,17,427,290,315,396,13_295_51
118,132,40,7024,274,-49,323,38,170,205,24,1748,186,114,12,504,381,417,473,13_291_9
122,128,39,7368,283,-45,328,38,176,214,24,1645,176,104,13,478,347,388,448,13_111_2
145,134,39,7583,312,-26,338,61,201,240,45,1430,165,86,17,431,289,318,398,13_55_70
117,125,38,7207,275,-47,322,35,171,208,22,1716,184,110,13,498,366,406,465,13_123_73
114,130,40,6924,268,-50,318,35,166,200,22,1854,194,125,11,527,410,440,499,13_241_145
118,135,41,6914,273,-49,322,39,169,203,25,1813,190,122,11,516,401,429,491,13_281_53
127,137,41,7119,288,-42,330,47,134,217,33,1595,173,102,13,467,344,383,432,13_291_128
127,133,40,7147,286,-40,326,46,179,216,31,1643,178,105,13,483,353,390,449,13_291_129
116,130,41,6868,270,-47,317,38,167,201,24,1920,198,135,10,534,433,460,509,13_241_5
126,141,42,7154,288,-47,335,45,134,215,30,1490,156,89,13,424,308,376,400,37_75_32
116,138,41,7096,276,-54,330,36,170,205,21,1660,174,104,12,476,355,404,451,37_39_11
97,121,38,7092,250,-65,315,16,150,185,2,1838,190,120,10,513,400,448,484,37_39_53
115,129,39,7255,276,-52,328,189,34,206,19,1373,131,97,9,374,301,369,301,37_27_13
106,129,40,7030,262,-59,321,26,159,194,12,1797,187,117,11,508,393,436,480,37_39_47
98,119,38,6831,248,-58,306,21,149,184,7,2040,204,148,7,546,472,508,518,37_113_31
109,134,40,7103,268,-59,327,29,162,198,14,1615,168,101,11,453,347,402,427,37_173_83
110,132,40,7178,268,-59,327,28,164,199,14,1628,169,101,12,458,346,404,433,37_173_84
97,122,38,7033,250,-65,315,17,149,185,3,1856,191,123,10,515,409,455,486,37_39_43
100,126,40,6927,253,-62,315,21,106,186,7,1772,179,123,8,476,402,448,447,37_99_28
111,129,40,6844,264,-51,315,33,162,196,19,1915,197,133,10,532,431,461,507,37_113_23
114,130,41,6834,268,-48,316,36,164,199,23,1936,198,138,9,531,441,469,507,37_113_8
122,136,40,7296,287,-49,336,119,128,214,25,1211,124,73,13,336,251,332,292,37_87_4
117,137,42,6911,274,-50,324,39,169,203,25,1787,187,121,11,506,397,425,481,37_113_14
98,121,39,6889,249,-61,310,96,104,184,6,1827,181,136,7,486,429,469,443,37_87_70
107,129,40,6920,261,-56,317,28,159,193,15,1860,193,125,10,523,412,448,496,37_43_9
112,131,39,7245,273,-56,329,185,69,203,15,1206,122,79,13,339,255,336,278,37_115_35
122,126,35,8167,294,-59,353,205,182,224,12,1259,129,77,13,359,275,338,295,21_109_11
126,129,36,8076,298,-54,352,208,185,227,17,1264,127,78,12,355,273,331,303,21_125_1
129,131,37,7986,302,-49,351,210,188,228,22,1280,125,79,12,356,278,332,312,21_147_2
124,129,37,7922,294,-54,348,204,182,222,17,1325,128,83,11,367,289,343,323,21_147_34
122,135,37,8052,297,-60,357,204,181,223,14,1253,130,80,12,359,275,343,298,21_131_1
121,132,36,8344,301,-62,363,205,131,224,8,1192,132,73,16,354,252,337,269,21_11_22
124,136,38,8029,298,-58,356,205,183,224,16,1249,129,80,12,357,273,340,298,21_131_3
124,133,38,7850,295,-52,347,203,182,222,18,1341,131,85,11,371,289,348,330,21_147_43
122,134,36,8275,301,-62,363,206,131,225,11,1231,134,74,15,359,264,343,284,21_197_13
116,132,36,8386,295,-68,363,201,126,220,3,1151,127,73,16,345,245,330,252,21_205_28
116,132,36,8355,295,-67,362,200,125,220,3,1168,129,74,16,350,249,334,258,21_205_13
115,131,39,7481,280,-54,334,191,32,209,15,1187,120,86,11,341,260,331,265,51_191_75
94,127,36,7862,267,-79,346,174,-11,192,-11,1077,106,73,11,299,224,291,224,51_91_15
96,128,36,7881,270,-77,347,176,-9,195,-9,1082,106,74,11,300,227,291,227,51_91_4
98,119,34,8206,271,-79,350,182,-12,201,-12,1072,107,68,15,308,209,300,209,51_187_31
99,120,34,8206,272,-79,351,183,-11,202,-11,1083,107,69,14,309,212,303,212,51_157_11
101,121,34,8114,274,-75,349,184,-7,203,-7,1092,107,70,14,308,216,303,216,51_139_53
90,112,33,8019,256,-82,338,102,-18,190,-18,1184,114,77,14,331,237,319,237,51_139_38
112,131,39,7440,277,-57,334,187,30,205,13,1195,120,86,11,343,261,331,265,51_191_114
104,131,37,7901,280,-70,350,185,-1,203,-1,1015,102,67,13,286,206,280,206,51_15_156
79,114,34,7821,243,-90,333,158,-26,176,-26,1261,117,88,9,338,271,327,271,51_15_8
101,123,38,7280,259,-64,323,174,20,191,3,1264,124,90,10,359,277,346,278,51_191_109
115,129,35,8438,295,-68,363,201,126,220,2,1159,126,73,16,347,247,330,253,21_205_27
125,130,37,7889,295,-53,348,204,183,223,18,1338,129,84,11,368,291,345,330,21_147_27
124,134,36,8341,304,-60,364,208,133,227,12,1206,133,72,16,354,255,338,276,21_165_12
118,133,36,8260,297,-64,361,202,128,221,7,1228,135,75,16,363,262,345,280,21_165_5
128,134,38,7877,300,-48,348,207,186,226,22,1314,129,82,12,364,280,343,325,21_147_22
121,134,37,7994,294,-59,353,202,180,221,14,1271,131,81,12,363,276,346,305,21_131_31
121,134,37,7987,294,-59,353,202,179,220,14,1267,130,81,12,361,276,345,304,21_131_8
89,119,36,7574,250,-78,328,166,-13,182,-13,1132,112,78,11,320,239,307,239,51_71_66
96,123,36,7621,260,-73,333,173,-7,190,-7,1044,108,72,12,302,221,289,221,51_71_67
103,117,36,7519,260,-63,323,179,59,196,2,1262,130,85,12,362,278,349,290,51_169_96
105,119,36,7552,264,-62,326,182,113,199,3,1271,129,82,12,360,275,347,302,51_169_102
112,137,38,7959,291,-63,354,194,6,212,6,1007,103,70,12,286,213,282,213,51_5_108
118,135,38,7903,295,-56,351,198,13,217,13,1041,104,71,11,290,219,282,219,51_17_131
114,136,38,7947,292,-60,352,195,9,214,9,1036,104,72,11,291,218,283,218,51_17_143
109,133,38,7889,285,-64,349,190,4,208,4,1056,105,75,11,294,225,288,225,51_5_82
94,129,37,7898,266,-80,346,174,-12,192,-12,1170,118,83,10,326,257,318,257,51_17_148
101,132,38,7867,274,-72,346,181,-4,199,-4,1047,107,75,11,297,226,292,226,51_5_112
108,134,39,7651,279,-64,343,185,5,204,5,990,102,66,13,290,207,275,207,51_155_74
105,123,36,7856,275,-65,340,114,1,204,1,1185,116,82,11,323,254,303,254,51_125_86
103,128,38,7613,270,-66,336,181,19,198,1,1025,106,74,12,299,222,284,224,51_21_73
101,127,37,7590,267,-68,335,178,17,196,-1,1052,108,76,12,306,230,292,233,51_21_76
102,127,38,7351,263,-65,328,175,20,193,3,1187,118,85,11,340,259,325,263,51_173_91
95,119,37,7261,251,-68,319,168,14,185,-3,1297,127,92,10,368,284,355,284,51_191_111
110,134,38,7925,287,-64,351,191,4,210,4,1050,105,72,11,293,220,284,220,51_17_98
78,116,34,7883,242,-95,337,158,-29,174,-29,1278,125,91,9,355,283,346,283,51_91_92
106,131,36,8238,286,-76,362,190,-5,209,-5,979,98,62,15,285,190,281,190,51_171_93
122,133,36,8221,299,-62,361,205,131,224,11,1236,132,75,14,357,269,341,287,21_129_13
124,132,36,8217,298,-60,358,206,133,226,13,1226,130,74,14,353,267,336,285,21_129_6
122,135,38,7998,296,-58,354,203,180,222,15,1267,130,81,12,361,276,345,305,21_131_17
121,133,38,7933,293,-56,349,201,179,220,14,1279,130,81,12,361,273,345,316,21_131_21
119,137,37,8263,298,-65,363,202,128,221,7,1174,132,74,16,352,250,336,264,21_175_4
101,120,35,7820,270,-67,337,109,-2,200,-2,1220,119,85,10,332,264,309,264,51_9_36
97,125,37,7653,263,-72,335,175,-6,192,-6,1029,106,71,12,297,218,285,218,51_71_42
130,132,37,7976,303,-49,352,211,189,229,23,1266,124,78,12,352,274,329,309,21_147_28
127,132,37,7907,299,-51,350,207,185,226,20,1299,127,81,11,361,282,338,317,21_147_24
128,132,37,7951,300,-50,350,208,187,227,21,1300,126,81,11,359,284,336,319,21_147_17
120,132,36,8320,301,-62,363,205,130,224,9,1190,132,72,16,354,251,337,268,21_11_22
128,129,36,8049,299,-52,351,209,187,228,19,1271,126,78,12,355,275,331,307,21_199_1
104,122,35,7883,274,-67,341,112,-1,203,-1,1178,114,81,11,321,249,306,249,51_15_153
95,116,34,7814,260,-74,334,104,-10,193,-10,1261,124,87,11,348,270,320,270,51_125_37
108,127,36,7891,280,-65,345,188,3,207,3,1119,107,76,11,302,236,293,236,51_15_93
98,129,36,7971,274,-77,351,180,-8,198,-8,983,100,62,15,285,191,282,191,51_165_42
102,131,37,7910,278,-72,350,183,-3,201,-3,1003,101,65,13,285,201,280,201,51_15_155
118,132,36,8358,298,-65,363,203,128,222,6,1190,132,74,16,355,253,339,267,21_205_15
122,134,38,7979,294,-58,352,202,180,221,15,1274,131,81,12,363,276,346,307,21_131_4
105,130,35,8241,285,-77,362,189,-6,208,-6,982,98,62,15,286,190,282,190,51_171_79
111,132,36,8227,290,-72,362,194,0,213,0,1011,100,65,14,290,200,287,200,51_139_23
101,126,35,8176,277,-79,356,184,-9,203,-9,1012,101,64,15,293,196,288,196,51_171_29
111,129,36,8144,290,-67,357,206,3,214,3,1007,101,65,15,292,199,288,199,51_165_150
87,118,33,8193,260,-89,349,171,-23,189,-23,1070,107,68,14,309,209,300,209,51_171_82
97,131,37,7959,271,-79,350,178,-10,196,-10,1141,117,80,11,321,248,313,248,51_17_145
101,130,37,7836,273,-72,345,180,-4,198,-4,1073,108,77,11,301,231,295,231,51_5_109
94,124,37,7630,260,-74,334,172,-8,190,-8,1081,108,74,11,306,226,295,226,51_45_95
104,131,38,7602,273,-66,339,181,20,199,2,1005,103,68,13,293,213,278,213,51_197_81
102,128,38,7605,269,-67,336,179,18,197,0,1018,105,72,12,297,219,282,220,51_21_70
103,130,38,7567,271,-66,337,180,20,198,2,1051,108,76,12,306,228,292,231,51_197_92
107,133,39,7576,276,-64,340,184,23,202,6,1042,108,75,12,304,225,291,229,51_197_95
105,129,38,7635,273,-65,338,183,21,201,3,1020,107,73,13,299,221,286,224,51_21_78
110,124,36,7762,275,-62,337,189,64,206,5,1205,125,82,12,350,265,337,271,51_51_61
130,133,37,7967,302,-49,351,210,188,229,22,1274,125,78,12,355,274,332,311,21_147_40
127,126,35,8151,299,-54,353,209,186,228,17,1263,126,77,13,356,273,331,302,21_203_20
127,127,36,8107,298,-53,351,208,186,227,17,1274,127,78,12,358,276,333,305,21_203_22
118,134,36,8301,298,-65,363,202,127,221,6,1180,132,74,16,353,251,337,264,21_205_17
113,133,38,7723,287,-57,344,192,10,210,10,969,98,67,12,276,203,268,203,51_121_75
109,136,38,7933,286,-66,352,190,3,208,3,1046,106,73,11,295,222,289,222,51_5_10
119,135,38,7907,296,-55,351,200,14,218,14,1020,102,70,12,286,214,280,214,51_23_53
121,133,36,8335,301,-61,362,206,131,225,9,1211,134,73,16,358,256,341,275,21_11_31
116,129,37,7849,285,-58,343,195,70,214,10,1173,123,80,13,343,256,330,262,51_51_59
82,119,35,7900,248,-92,340,162,-25,179,-25,1240,122,88,9,343,274,334,274,51_91_71
126,131,37,7917,297,-51,348,206,184,224,19,1293,127,80,12,360,278,337,316,21_235_37
128,134,38,7897,300,-49,349,208,186,227,22,1289,126,79,12,358,276,335,318,21_235_18
119,129,37,7835,287,-56,343,198,176,216,13,1373,134,86,12,379,293,357,339,21_235_20
122,135,37,8240,300,-63,363,205,130,224,11,1228,133,75,15,359,265,342,284,21_237_11
127,130,37,8018,299,-52,351,208,186,227,19,1258,127,77,12,353,271,330,303,21_125_31
125,135,37,8210,302,-60,362,208,134,227,14,1216,130,74,14,351,265,335,282,21_129_15
124,131,36,8216,298,-60,358,207,184,226,13,1232,130,75,14,354,270,336,287,21_109_23
127,127,36,8116,298,-53,351,208,186,227,17,1263,127,77,13,356,273,331,302,21_125_8
123,136,38,7986,297,-56,353,204,182,223,16,1271,131,81,12,362,274,344,307,21_131_5
119,132,36,8309,298,-64,362,203,128,222,7,1211,134,74,16,360,257,343,273,21_11_25
127,129,36,8003,298,-51,349,208,186,226,19,1289,126,80,12,359,281,335,313,21_199_9
127,129,36,7962,298,-51,349,207,186,226,20,1302,126,81,11,361,284,337,318,21_199_20
100,130,37,7896,275,-74,349,180,-5,199,-5,1013,102,66,13,288,203,282,203,51_15_191
104,130,39,7438,268,-64,332,179,21,197,4,1138,114,81,11,325,247,309,250,51_173_28
107,130,38,7631,274,-64,338,184,62,202,4,1031,108,73,13,302,224,289,229,51_21_10
104,130,38,7551,271,-65,336,180,60,199,3,1058,110,75,13,310,230,296,235,51_21_41
103,127,38,7498,267,-65,332,179,59,196,2,1125,115,81,12,327,247,313,253,51_173_49
101,126,38,7373,263,-65,328,176,19,193,2,1189,118,85,11,340,261,325,264,51_173_30
104,129,38,7617,273,-66,339,181,2,199,2,1001,101,67,12,287,207,275,207,51_121_20
107,135,38,7948,284,-68,352,188,1,206,1,1065,109,74,11,300,227,293,227,51_17_51
116,125,37,7724,281,-54,335,194,124,211,12,1220,124,76,12,343,258,330,300,51_105_74
106,130,37,7839,278,-67,345,186,1,204,1,1042,104,73,11,293,220,287,220,51_45_50
109,128,37,7782,281,-61,342,189,5,207,5,1056,103,73,11,293,222,287,222,51_45_11
87,124,36,7903,255,-88,343,167,-20,184,-20,1203,120,85,9,334,264,326,264,51_91_32
101,133,37,7962,276,-75,351,182,-6,200,-6,1107,113,77,11,311,238,304,238,51_17_14
94,128,36,7910,266,-80,346,175,-12,192,-12,1168,117,83,10,325,256,316,256,51_17_20
98,131,37,7859,270,-76,346,177,-8,195,-8,1092,111,78,11,308,238,302,238,51_5_64
93,127,36,7894,265,-81,346,173,-13,191,-13,1065,105,71,11,298,220,291,220,51_91_46
110,134,38,7663,282,-62,344,188,25,206,7,960,100,65,13,281,202,269,203,51_155_59
102,120,34,8248,275,-77,352,185,-9,205,-9,1069,107,68,14,307,209,300,209,51_187_39
93,113,33,8107,260,-81,341,175,-16,194,-16,1153,113,74,14,323,229,315,229,51_157_12
80,105,31,8028,241,-89,330,92,-28,180,-28,1260,123,82,13,357,254,334,254,51_113_13
102,129,37,7685,272,-70,342,180,-1,198,-1,995,103,68,13,288,208,278,208,51_71_43
104,128,37,7707,274,-67,341,183,1,200,1,976,103,67,13,285,206,273,206,51_71_60
103,129,37,7692,273,-68,341,181,0,199,0,984,102,67,13,285,206,275,206,51_71_3
97,127,35,8123,274,-81,355,180,-12,198,-12,991,100,61,16,291,190,286,190,51_171_81
100,118,34,8147,271,-76,347,183,-9,202,-9,1118,110,72,14,315,222,308,222,51_157_24
101,125,38,7316,261,-64,325,175,20,192,2,1214,120,86,10,345,265,330,267,51_173_35
95,123,37,7360,256,-70,326,170,-4,187,-4,1179,118,81,11,334,252,315,252,51_197_1
78,116,34,7883,242,-95,337,158,-29,174,-29,1274,125,90,9,355,282,346,282,51_91_68
101,126,35,8161,277,-77,354,184,-8,203,-8,1017,101,64,15,293,198,289,198,51_171_9
97,121,34,8061,270,-79,349,179,-11,198,-11,1068,105,68,14,303,210,298,210,51_139_50
105,128,40,6970,260,-59,319,102,28,193,12,1443,142,103,9,390,323,383,323,37_199_26
122,143,42,7124,285,-51,336,42,130,211,27,1479,155,90,12,418,310,372,393,37_173_65
107,132,40,6992,263,-59,322,27,159,194,13,1747,181,114,11,489,383,428,463,37_173_75
92,121,38,7029,245,-69,314,90,99,180,-1,1714,172,117,9,462,387,440,425,37_173_29
114,129,40,6982,270,-49,319,111,120,202,21,1691,168,129,8,448,400,437,406,37_175_13
123,133,37,8163,297,-61,358,205,183,224,13,1236,130,76,13,354,271,336,289,21_189_6
79,106,35,6879,222,-74,296,76,38,165,-13,2021,196,155,6,533,483,519,484,37_87_43
133,136,39,7514,303,-39,342,210,48,228,33,1271,121,91,10,348,276,344,282,37_27_44
114,127,40,6896,267,-47,314,111,164,200,22,2033,204,154,8,539,479,503,510,37_175_25
90,119,38,7022,242,-70,312,88,97,178,-3,1670,166,116,8,449,380,434,407,37_87_80
94,122,38,7008,247,-67,314,92,102,182,1,1677,168,115,9,452,378,432,415,37_173_51
114,132,40,7224,274,-54,328,32,168,204,17,1661,175,103,12,476,352,405,448,37_39_1
110,135,41,6942,266,-57,323,31,117,196,17,1715,178,114,10,478,380,421,451,37_113_77
132,142,42,7307,298,-39,337,49,139,223,35,1511,162,91,14,443,315,373,412,37_39_57
113,129,39,7161,272,-54,326,109,33,202,17,1412,137,101,9,381,313,376,313,37_23_58
97,120,38,6895,247,-62,309,95,103,183,5,1791,177,134,7,476,422,463,430,37_87_48
115,132,40,7057,274,-51,325,113,72,204,22,1405,141,105,9,376,321,376,327,37_21_2
124,135,40,7222,288,-45,333,122,43,215,28,1341,132,97,9,364,299,355,303,37_111_28
128,131,37,7950,299,-50,349,208,186,226,20,1287,126,80,12,358,279,335,314,21_147_31
126,131,37,7897,296,-52,348,205,184,224,19,1313,128,82,11,364,285,341,322,21_147_25
131,135,38,7934,304,-48,352,211,190,230,24,1284,125,80,11,354,278,331,317,21_147_9
124,129,37,7884,293,-54,347,203,181,222,17,1346,130,85,11,371,293,348,331,21_147_20
116,133,36,8324,295,-68,363,200,125,219,4,1182,132,75,16,355,252,339,263,21_205_57
127,129,36,8019,298,-52,350,208,186,227,19,1281,126,79,12,357,278,333,310,21_199_65
111,132,41,6896,266,-53,319,33,117,197,19,1809,185,128,9,491,414,448,464,37_99_17
