bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,plot_ID
109,119,37,7250,264,-55,319,26,161,199,12,1781,189,115,12,510,380,422,477,13_123_72
116,123,38,7124,270,-48,318,35,168,205,21,1762,188,115,12,510,380,417,476,13_111_19
108,127,40,6936,261,-55,316,29,159,194,15,1884,196,127,10,531,417,452,503,13_281_10
127,138,41,7083,287,-43,330,47,134,216,33,1610,173,103,13,469,347,387,437,13_291_129
136,131,39,7465,300,-33,333,51,191,229,37,1540,166,97,14,452,321,360,423,13_213_72
115,130,40,6959,269,-50,319,36,167,202,22,1818,192,121,11,520,400,432,490,13_281_3
131,135,41,7006,289,-36,325,52,138,219,38,1670,181,108,13,487,363,395,455,13_311_2
134,133,41,7009,291,-32,323,55,140,222,40,1663,182,108,13,488,360,391,455,13_311_14
124,128,38,7387,286,-43,329,40,178,216,26,1624,174,102,13,472,342,384,442,13_111_94
119,125,38,7340,278,-47,325,35,172,211,21,1677,179,106,13,485,355,397,454,13_111_99
147,129,40,7078,304,-18,322,67,153,235,52,1515,165,103,13,447,327,362,413,13_137_42
118,131,41,6842,272,-45,317,40,169,203,26,1916,198,135,10,533,433,459,508,13_241_113
130,137,42,6905,287,-37,324,52,181,216,38,1783,186,123,11,501,398,426,478,13_241_115
113,131,41,6891,267,-51,318,34,164,198,20,1858,194,126,11,526,412,443,499,13_281_25
138,133,41,6980,295,-27,322,59,144,225,45,1679,179,114,12,481,369,403,452,13_137_47
114,131,41,6910,268,-50,318,35,165,200,22,1850,194,125,11,525,410,440,497,13_281_31
110,125,39,6880,262,-52,314,32,162,196,18,1902,198,130,10,536,423,455,507,13_137_50
114,127,40,6917,266,-49,315,35,165,200,21,1858,195,126,11,529,411,442,499,13_311_36
128,141,42,7149,290,-44,334,47,136,217,33,1575,169,98,13,460,334,383,429,13_281_44
148,134,39,7559,314,-24,338,64,204,242,47,1401,163,85,17,424,281,312,388,13_129_67
113,121,37,7212,268,-51,319,31,166,203,17,1767,188,115,12,510,378,417,477,13_123_88
123,130,39,7373,285,-44,329,40,177,215,25,1627,174,102,13,473,343,386,443,13_111_91
118,124,38,7349,277,-48,325,35,172,210,20,1686,180,107,13,488,356,397,457,13_111_102
109,125,40,6824,260,-50,310,31,159,194,18,2011,204,144,8,549,459,490,524,13_241_101
122,135,41,6938,278,-45,323,43,173,208,29,1766,187,117,12,507,388,418,479,13_281_33
145,134,39,7551,310,-26,336,61,201,240,45,1447,167,85,17,437,289,324,403,13_55_63
124,131,40,7096,282,-42,324,43,176,213,30,1675,181,108,13,490,362,397,456,13_291_123
125,130,39,7258,285,-42,327,42,178,215,28,1651,177,105,13,483,351,391,451,13_123_79
119,126,39,7089,274,-45,319,38,171,207,24,1744,187,114,12,506,378,413,472,13_291_7
123,130,39,7373,285,-44,329,40,177,215,25,1627,174,102,13,473,343,386,443,13_111_39
133,132,39,7496,298,-37,335,49,188,227,34,1544,166,97,14,451,324,363,423,13_213_33
125,139,41,7060,285,-46,331,45,132,213,31,1640,175,104,13,477,353,394,447,13_281_39
111,127,39,6995,265,-53,318,31,163,198,17,1828,192,121,11,521,401,437,491,13_291_100
123,133,41,7071,280,-44,324,43,175,211,28,1694,182,110,13,493,368,402,460,13_291_109
125,132,40,7041,282,-41,323,45,177,213,31,1688,182,110,13,492,367,400,459,13_187_41
126,127,39,7199,284,-38,322,45,180,217,31,1661,180,107,14,489,352,389,455,13_123_78
124,137,42,6913,281,-44,325,45,175,210,31,1769,187,118,12,507,389,416,482,13_241_125
109,119,37,7268,265,-55,320,27,162,200,12,1773,188,114,12,508,378,420,476,13_123_85
134,137,41,6978,294,-33,327,55,141,222,41,1725,180,120,10,483,385,419,458,13_241_98
136,136,41,6985,295,-31,326,56,142,223,43,1721,180,120,10,482,383,420,456,13_241_103
148,131,40,7085,307,-17,324,68,155,236,54,1543,166,106,12,449,333,377,417,13_257_24
146,130,40,7029,305,-17,322,67,153,234,53,1549,167,106,12,452,335,376,419,13_257_26
115,132,41,6868,270,-49,319,37,166,200,23,1862,194,127,10,525,415,443,500,13_241_122
120,131,41,6883,276,-42,318,42,171,206,29,1950,199,144,8,527,451,475,503,13_241_36
108,125,40,6830,259,-51,310,30,158,193,17,2015,204,144,8,549,461,492,524,13_241_19
131,135,41,6964,289,-35,324,52,137,218,38,1801,187,129,10,498,409,438,473,13_241_44
150,131,40,7115,309,-15,324,70,156,239,55,1483,162,101,13,440,319,355,405,13_137_30
114,125,39,7044,268,-49,317,34,166,202,20,1799,191,119,12,517,393,428,484,13_187_15
126,137,42,6909,283,-42,325,47,177,212,33,1746,185,116,12,502,384,412,476,13_241_24
120,134,41,6967,277,-47,324,41,172,207,27,1743,185,114,12,502,381,415,473,13_281_15
119,131,40,6979,274,-46,320,40,171,206,26,1764,188,116,12,508,386,419,477,13_291_2
120,129,40,6994,274,-45,319,40,172,207,27,1773,189,118,12,511,389,420,479,13_311_9
104,123,39,6859,255,-56,311,25,154,189,12,1975,202,137,9,545,445,480,518,13_241_121
127,134,41,6932,284,-38,322,49,178,214,35,1777,188,120,11,509,392,419,482,13_241_130
109,126,39,6972,262,-54,316,29,160,196,16,1858,195,124,11,528,409,444,497,13_291_99
122,130,40,7009,278,-43,321,43,174,210,29,1730,186,114,12,502,377,409,469,13_187_40
140,132,39,7558,306,-32,338,55,195,234,39,1487,160,94,14,433,312,347,408,13_213_90
125,126,39,7204,283,-39,322,44,178,216,29,1678,182,108,14,493,357,394,459,13_123_77
136,136,41,7026,296,-31,327,57,143,224,43,1717,179,122,10,477,385,422,451,13_241_92
125,135,41,6926,282,-41,323,46,176,211,32,1843,191,132,9,508,421,446,483,13_241_94
149,136,39,7640,317,-25,342,64,205,245,47,1401,161,86,17,423,285,309,392,13_55_56
137,136,41,6988,295,-30,325,57,144,224,44,1669,180,110,13,484,363,395,455,13_137_48
121,130,40,7046,277,-46,323,40,173,209,27,1729,185,113,12,501,377,410,468,13_291_108
126,138,42,6919,283,-41,324,48,178,212,34,1764,186,118,12,505,389,415,481,13_241_124
118,129,39,7151,276,-48,324,37,170,207,23,1705,182,109,13,495,366,406,462,13_111_72
117,126,39,7110,273,-47,320,37,170,207,23,1734,186,112,13,504,372,411,470,13_111_77
122,126,39,7155,278,-43,321,41,174,212,27,1700,183,110,13,497,364,401,463,13_123_75
130,133,40,7229,291,-38,329,48,183,221,34,1610,174,102,14,475,342,382,442,13_111_83
117,124,38,7165,273,-47,320,35,170,207,22,1742,186,113,13,506,374,412,473,13_111_86
116,123,38,7289,273,-49,322,33,169,206,19,1716,183,110,13,496,364,405,464,13_123_84
134,133,41,6947,290,-32,322,56,185,221,41,1702,183,113,12,492,373,402,463,13_137_49
123,129,39,7339,285,-44,329,41,178,215,26,1642,176,103,13,479,347,390,447,13_111_88
135,129,38,7458,298,-34,332,51,190,229,36,1548,167,98,14,455,321,359,426,13_213_87
121,125,38,7378,281,-45,326,38,175,214,23,1662,178,106,13,482,350,389,451,13_213_79
122,135,41,6873,278,-44,322,44,173,207,30,1843,192,128,10,518,413,437,494,13_241_114
121,133,41,6873,277,-43,320,43,172,207,29,1877,195,131,10,525,422,447,501,13_241_116
120,130,40,6957,275,-45,320,41,171,207,27,1791,190,120,12,514,395,424,484,13_311_33
136,136,41,7021,295,-31,326,57,143,224,43,1652,180,107,13,483,357,390,452,13_311_34
124,136,41,6963,280,-45,325,44,176,210,30,1730,184,113,12,500,378,410,472,13_281_34
112,126,40,6943,264,-51,315,33,164,198,19,1867,196,126,11,530,413,445,500,13_311_37
125,133,40,7118,284,-42,326,45,178,215,31,1650,178,106,13,484,356,392,450,13_291_121
126,132,40,7146,286,-40,326,45,179,216,31,1647,179,105,13,484,353,391,449,13_291_124
140,135,41,7020,300,-26,326,61,147,228,47,1650,174,113,11,468,362,403,440,13_241_106
138,135,41,6981,296,-28,324,59,144,225,45,1693,179,115,11,481,372,410,453,13_241_108
142,131,40,6993,300,-23,323,63,149,229,49,1619,173,110,12,467,353,392,436,13_137_39
121,134,41,6909,276,-46,322,42,172,206,28,1798,190,120,12,515,396,425,488,13_241_127
112,128,40,6902,265,-51,316,34,164,198,20,1876,196,127,11,531,416,447,503,13_241_132
119,135,41,7062,277,-49,326,38,171,207,25,1693,180,109,12,490,367,406,459,13_281_42
121,126,38,7340,280,-45,325,37,175,212,23,1663,178,105,13,482,351,392,451,13_111_101
142,133,39,7594,308,-29,337,58,198,238,41,1458,166,89,16,438,297,324,407,13_55_58
116,132,41,6875,271,-48,319,38,168,202,25,1879,195,130,10,528,421,447,503,13_241_37
127,129,38,7427,290,-41,331,43,182,220,29,1602,172,101,13,467,337,376,438,13_111_103
122,131,40,7142,281,-44,325,41,175,212,27,1670,180,107,13,488,359,397,454,13_291_26
131,131,40,7111,289,-35,324,50,183,220,36,1646,180,106,14,486,353,386,452,13_187_18
133,129,39,7175,293,-31,324,53,186,224,39,1620,178,104,15,483,343,377,449,13_187_11
140,132,39,7579,307,-31,338,55,195,235,39,1487,160,94,14,434,312,347,408,13_213_9
130,130,40,7182,289,-36,325,49,183,220,35,1642,179,105,14,486,350,385,452,13_187_49
129,132,39,7470,295,-40,335,45,184,223,30,1572,169,98,13,458,330,372,429,13_111_96
118,124,38,7359,277,-47,324,34,172,210,20,1682,180,107,13,486,355,396,455,13_111_98
136,131,39,7470,300,-33,333,52,190,229,36,1540,166,97,14,452,321,360,423,13_213_83
135,137,42,6955,293,-32,325,56,142,222,42,1730,182,117,11,491,382,413,466,13_241_118
122,132,41,6903,277,-42,319,44,174,209,30,1847,194,127,11,523,411,437,497,13_241_128
128,131,41,6896,282,-36,318,50,179,214,36,1789,189,122,11,510,396,424,482,13_137_43
124,137,42,6953,282,-44,326,45,176,211,31,1729,184,113,12,499,378,409,472,13_281_30
130,134,41,7003,287,-37,324,51,183,218,37,1692,183,110,13,493,369,399,462,13_311_39
123,131,40,6984,279,-42,321,44,175,211,30,1740,186,115,12,503,382,412,472,13_311_42
137,133,41,7049,295,-29,324,57,143,225,43,1639,180,106,14,484,352,385,451,13_311_47
147,133,39,7601,313,-26,339,62,202,242,45,1419,163,87,17,427,288,315,394,13_115_85
109,129,40,6912,264,-54,318,30,160,195,17,1857,193,125,10,524,411,445,497,13_281_28
121,133,41,6944,277,-45,322,42,173,208,28,1767,188,117,12,509,388,418,479,13_281_36
130,131,39,7442,294,-38,332,46,185,223,31,1571,169,98,14,459,329,370,430,13_111_97
117,125,38,7207,275,-47,322,35,171,208,22,1716,184,110,13,498,366,406,465,13_123_82
116,121,37,7380,273,-50,323,31,170,208,17,1708,182,109,13,492,361,401,461,13_213_81
150,136,39,7596,318,-23,341,65,205,245,49,1392,162,84,17,422,281,307,389,13_55_35
127,138,42,6929,284,-41,325,48,179,213,34,1747,185,116,12,502,383,411,477,13_241_42
127,139,41,7151,288,-44,332,46,134,216,32,1583,170,100,13,462,339,384,429,13_291_105
118,135,41,6961,274,-50,324,38,169,204,24,1774,187,117,12,509,389,421,482,13_281_29
145,132,39,7578,310,-27,337,60,201,240,44,1430,164,88,16,430,290,319,396,13_129_65
147,133,38,7743,316,-26,342,61,204,245,45,1409,159,88,16,421,291,312,394,13_295_115
146,135,39,7601,314,-26,340,61,202,242,45,1428,164,86,17,430,289,316,399,13_55_59
131,135,41,6964,289,-35,324,52,138,218,38,1700,183,112,13,493,371,401,464,13_311_49
133,137,41,7312,299,-35,334,51,187,225,36,1555,168,96,14,459,327,372,427,13_111_2
130,130,39,7422,294,-37,331,47,185,223,32,1585,170,100,14,464,332,373,435,13_123_4
112,126,40,6848,264,-48,312,34,163,197,21,1991,203,142,9,546,454,483,521,13_241_43
129,135,41,6901,286,-36,322,51,181,215,37,1803,188,126,10,505,405,432,481,13_241_40
136,135,41,6987,294,-31,325,56,142,223,43,1726,182,118,11,489,382,415,462,13_241_33
144,131,40,7018,301,-21,322,64,150,231,50,1589,171,108,12,462,345,384,430,13_137_23
125,132,40,7202,285,-43,328,43,178,215,29,1640,176,104,13,480,350,391,447,13_111_70
126,127,39,7183,283,-40,323,44,178,216,30,1666,180,107,14,490,354,391,457,13_123_76
123,127,38,7327,284,-43,327,40,178,215,26,1647,177,104,13,481,346,388,449,13_123_86
132,137,41,6981,292,-35,327,54,139,220,40,1747,182,124,10,486,393,425,461,13_241_93
138,135,41,7001,297,-29,326,58,145,225,45,1693,178,117,11,476,374,414,448,13_241_105
145,133,39,7696,313,-28,341,59,202,242,43,1430,162,88,16,428,293,317,400,13_295_28
142,131,38,7627,308,-30,338,56,198,238,41,1460,164,91,16,434,301,328,403,13_313_12
147,134,39,7637,314,-26,340,62,203,243,46,1413,162,87,17,426,288,313,394,13_55_19
135,130,40,7181,295,-29,324,54,188,226,40,1615,178,103,15,483,341,375,449,13_187_55
130,132,39,7453,295,-38,333,46,185,223,31,1570,169,98,14,458,329,370,429,13_111_95
107,118,36,7282,263,-56,319,24,160,198,10,1783,189,115,12,509,380,422,477,13_111_100
132,135,41,6921,289,-34,323,53,183,218,39,1764,186,120,11,501,391,420,475,13_241_109
119,135,41,6945,275,-48,323,40,170,205,26,1792,189,119,11,513,394,424,486,13_281_32
124,130,39,7256,284,-43,327,41,177,214,27,1652,177,104,13,482,350,393,450,13_123_80
129,127,38,7422,292,-39,331,46,184,222,31,1598,172,101,14,468,334,373,438,13_123_92
122,129,40,7068,279,-42,321,42,174,211,28,1699,183,110,13,496,367,403,462,13_291_110
119,129,40,7068,275,-47,322,38,172,207,25,1722,184,112,12,500,373,409,467,13_291_117
119,130,40,7065,276,-47,323,39,171,207,25,1712,183,111,12,497,371,408,464,13_291_119
117,126,39,7188,274,-47,321,35,170,207,22,1712,183,110,13,497,365,405,464,13_123_81
130,130,39,7298,292,-36,328,48,184,222,33,1611,174,102,14,475,338,379,443,13_123_89
117,134,41,6939,273,-50,323,38,168,203,24,1792,188,119,11,512,394,426,486,13_281_27
132,129,38,7442,295,-37,332,47,186,225,33,1574,169,100,14,461,329,367,432,13_213_80
118,131,41,6931,272,-47,319,39,170,204,25,1812,191,121,11,518,399,430,490,13_281_35
121,127,39,7144,278,-43,321,40,174,211,26,1717,185,112,13,501,370,405,467,13_187_48
127,133,40,7175,287,-41,328,45,179,217,31,1633,176,104,13,479,350,388,446,13_111_32
143,131,38,7624,309,-29,338,58,199,239,42,1449,163,90,16,431,298,325,401,13_313_40
136,127,38,7605,300,-34,334,51,192,232,35,1512,168,95,15,446,312,341,416,13_295_114
118,133,41,6988,274,-49,323,38,170,205,24,1758,186,115,12,505,384,419,476,13_281_40
107,123,39,6965,259,-55,314,28,158,194,14,1894,198,128,11,535,419,454,504,13_291_101
122,132,41,7011,278,-43,321,43,175,210,29,1737,186,114,12,503,380,412,471,13_311_41
118,128,40,6988,272,-47,319,38,169,205,24,1792,191,119,12,516,393,424,484,13_311_45
149,136,40,7534,316,-22,338,66,205,244,50,1396,165,82,18,425,279,312,387,13_115_88
124,129,39,7088,282,-41,323,44,177,213,30,1692,183,110,13,496,365,399,462,13_187_46
116,132,40,7074,273,-51,324,35,168,204,21,1731,183,112,12,498,376,416,467,13_291_111
123,134,40,7102,282,-45,327,43,176,212,29,1657,178,106,13,483,359,396,450,13_291_112
116,127,39,7064,270,-49,319,35,168,204,22,1768,188,116,12,510,385,420,477,13_291_116
113,126,39,7056,268,-51,319,33,165,201,19,1784,189,117,12,513,388,425,481,13_291_118
136,131,40,7167,296,-29,325,55,189,226,41,1614,178,103,15,483,342,376,449,13_187_52
137,135,41,6965,296,-30,326,58,144,224,44,1699,179,116,11,481,375,411,454,13_241_117
143,134,39,7622,311,-29,340,57,199,239,42,1451,157,91,14,424,304,339,399,13_213_78
122,132,41,6885,278,-42,320,44,172,208,30,1916,196,140,9,521,442,466,497,13_241_90
132,135,41,6961,290,-34,324,53,138,219,39,1786,185,129,9,492,406,437,467,13_241_91
135,136,41,6975,295,-31,326,57,142,223,43,1723,180,121,10,480,385,422,454,13_241_102
119,134,41,6879,274,-47,321,40,170,204,27,1844,193,126,11,522,411,436,497,13_241_119
148,135,39,7587,315,-23,338,64,204,244,48,1407,164,84,17,426,283,313,391,13_115_86
147,134,39,7651,314,-26,340,62,203,243,45,1417,161,88,16,425,291,314,395,13_295_118
119,136,42,6873,275,-47,322,41,170,204,27,1827,191,125,11,517,407,433,493,13_241_112
129,133,41,6925,285,-36,321,51,180,216,37,1757,187,118,12,505,387,415,477,13_137_45
109,127,40,6981,263,-54,317,30,160,196,16,1852,194,123,11,526,407,443,496,13_281_41
120,132,40,6999,277,-46,323,41,172,208,27,1736,185,114,12,501,380,413,470,13_291_106
111,128,40,6960,265,-53,318,32,163,198,18,1839,193,123,11,523,405,439,493,13_281_38
141,132,39,7587,307,-30,337,55,196,236,40,1482,160,94,14,433,311,345,407,13_213_92
137,130,38,7508,302,-33,335,52,191,231,37,1522,164,96,14,445,318,354,418,13_213_86
96,118,38,6853,245,-61,306,18,147,182,5,2022,205,142,8,553,458,495,524,13_241_39
152,133,40,7150,313,-13,326,72,158,242,58,1480,161,101,13,435,316,362,402,13_257_23
122,130,40,6906,276,-42,318,43,173,208,30,1837,193,126,11,523,408,435,495,13_137_44
145,133,39,7625,312,-28,340,60,201,241,44,1428,162,88,16,428,292,317,397,13_295_117
130,127,39,7209,289,-35,324,49,183,221,35,1640,179,105,14,487,347,383,453,13_85_45
134,131,39,7496,299,-35,334,50,189,228,34,1541,166,97,14,450,323,361,422,13_213_76
127,137,41,7136,288,-42,330,47,134,217,33,1594,172,102,13,466,344,383,432,13_291_128
118,135,41,6914,273,-49,322,39,169,203,25,1813,190,122,11,516,401,429,491,13_281_53
134,128,40,7048,290,-29,319,55,186,223,41,1659,182,109,14,490,359,388,456,13_311_48
145,134,39,7583,312,-26,338,61,201,240,45,1430,165,86,17,431,289,318,398,13_55_70
117,132,41,6937,271,-49,320,38,169,203,24,1831,192,123,11,521,404,434,494,13_241_145
129,128,39,7171,288,-35,323,48,182,220,34,1648,180,106,14,488,351,386,454,13_187_2
117,128,40,7061,272,-48,320,36,169,205,22,1767,188,116,12,510,385,420,477,13_291_115
128,131,40,7115,286,-38,324,47,180,218,33,1663,181,107,14,490,358,392,456,13_187_45
144,131,40,7025,302,-21,323,65,151,232,50,1585,171,107,12,462,343,382,430,13_137_40
112,131,41,6906,266,-52,318,33,164,198,20,1865,194,126,10,526,414,445,500,13_281_24
121,127,38,7338,282,-46,328,37,174,212,23,1652,177,104,13,479,348,391,448,13_111_93
145,134,39,7624,312,-28,340,59,201,240,43,1434,163,88,17,429,294,317,400,13_295_119
121,131,40,7105,278,-46,324,40,173,209,26,1691,181,109,13,491,365,404,458,13_291_120
127,133,40,7167,287,-40,327,46,179,217,31,1633,177,104,13,480,350,388,446,13_111_68
130,137,42,6914,287,-37,324,51,181,216,37,1786,186,124,10,501,401,427,478,13_241_88
141,131,38,7572,306,-30,336,56,197,236,41,1464,166,90,16,438,299,328,405,13_115_16
148,130,40,7080,306,-16,322,69,154,237,54,1502,163,103,13,443,325,361,409,13_257_3
146,134,39,7574,312,-26,338,61,201,241,45,1441,166,85,17,435,289,323,402,13_55_5
113,125,39,6979,266,-49,315,34,164,200,20,1836,194,123,11,525,404,437,493,13_291_107
122,128,39,7119,279,-43,322,41,175,211,27,1697,183,110,13,496,365,401,462,13_111_75
121,127,39,7169,278,-44,322,40,174,211,26,1706,184,110,13,498,366,403,464,13_111_78
127,134,41,6918,284,-38,322,49,179,214,35,1853,191,135,9,507,425,451,483,13_241_89
124,132,40,7217,285,-43,328,42,177,215,28,1642,177,104,13,481,350,392,447,13_111_47
143,131,38,7624,309,-29,338,58,199,239,42,1449,163,90,16,431,298,325,401,13_313_9
128,128,38,7423,290,-40,330,44,182,221,29,1611,173,102,14,471,337,378,441,13_123_91
128,132,40,7194,288,-39,327,46,181,218,32,1635,177,104,14,482,349,387,448,13_111_76
113,121,38,7107,267,-50,317,33,166,202,19,1786,190,117,12,515,386,424,481,13_111_80
113,125,39,7113,268,-51,319,32,165,202,18,1772,188,115,12,510,383,423,477,13_111_69
125,131,40,7182,285,-41,326,44,178,215,30,1653,178,105,13,485,353,393,452,13_111_74
117,125,39,7142,274,-46,320,37,170,207,23,1737,186,113,13,504,373,411,470,13_111_79
120,124,38,7178,276,-44,320,38,173,210,25,1721,185,112,13,502,369,405,468,13_85_46
125,129,39,7318,286,-41,327,42,179,216,28,1634,175,103,13,477,344,387,446,13_123_83
122,135,41,7037,279,-46,325,42,175,210,28,1701,182,110,12,493,371,406,461,13_291_102
121,130,40,6992,276,-43,319,42,173,209,28,1746,187,115,12,506,382,413,473,13_311_46
135,131,39,7517,300,-35,335,50,190,229,35,1531,165,96,14,447,320,358,420,13_213_77
128,133,39,7390,294,-39,333,45,183,221,30,1578,169,98,14,461,332,377,431,13_111_87
147,130,40,7069,305,-17,322,68,153,235,53,1523,165,104,13,448,329,367,414,13_257_28
144,130,40,7046,301,-20,321,65,151,232,51,1578,170,108,12,459,343,382,426,13_257_1
140,131,38,7557,305,-31,336,55,196,235,39,1498,161,95,14,438,313,349,411,13_213_85
128,136,41,6905,286,-38,324,50,180,215,36,1793,187,125,10,503,403,429,479,13_241_100
150,136,39,7646,318,-23,341,65,206,246,49,1394,163,84,17,423,281,309,389,13_55_55
120,133,41,6987,277,-46,323,41,172,208,27,1748,186,115,12,504,383,415,474,13_281_37
136,131,40,7197,296,-30,326,55,188,227,41,1608,177,103,15,481,340,374,448,13_187_53
118,130,40,6957,273,-47,320,39,169,205,25,1795,190,119,12,516,394,425,486,13_311_38
134,136,41,6990,293,-33,326,55,141,221,41,1737,181,122,10,484,389,423,459,13_241_97
146,129,40,7071,303,-18,321,66,152,234,52,1538,166,106,12,451,334,371,417,13_257_27
129,132,40,7096,287,-37,324,49,181,218,34,1654,180,107,13,487,357,390,453,13_187_7
129,137,42,6953,288,-38,326,50,136,216,37,1774,185,125,10,494,400,428,470,13_241_21
135,137,41,6976,294,-33,327,56,142,222,42,1716,180,119,10,482,382,416,456,13_241_30
143,131,40,7032,301,-21,322,64,149,231,50,1603,172,110,12,464,349,389,432,13_257_16
148,135,39,7657,316,-25,341,62,204,244,46,1409,162,87,17,424,287,312,392,13_55_37
111,124,39,6996,264,-51,315,32,163,199,18,1830,193,122,11,523,401,436,491,13_291_95
125,132,40,7134,284,-42,326,45,178,215,30,1652,178,106,13,484,356,393,450,13_291_14
114,123,38,7099,268,-49,317,33,166,203,19,1785,190,117,12,515,386,423,481,13_291_19
129,129,39,7234,289,-37,326,47,182,220,33,1634,177,104,14,482,346,385,449,13_123_74
119,135,41,6914,274,-48,322,40,170,204,26,1813,190,122,11,517,401,428,492,13_241_38
124,132,41,6909,279,-41,320,45,175,210,32,1829,192,125,11,519,407,433,493,13_241_25
135,129,38,7452,298,-34,332,51,190,228,36,1547,167,98,14,455,322,359,426,13_213_88
120,131,41,6918,274,-45,319,41,171,206,27,1812,191,122,11,518,400,429,490,13_137_51
127,136,41,6913,284,-40,324,48,178,213,34,1809,188,128,10,503,410,435,479,13_241_96
127,134,40,7236,290,-40,330,46,181,218,31,1614,174,101,14,475,343,385,442,13_111_82
